"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Micronesia, Fed. Sts.","FSM","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9497489929199","36.2318840026855","34.2857131958008","27.0034847259521","","","",
"Gabon","GAB","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6165771484375","","100","","","","","","","","","","","","","","","","49.5191459655762","","","","","",
"United Kingdom","GBR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6869430541992","","","","","","","","95.0083465576172","95.0199127197266","","","","","","","","","","","","","","","",
"Ghana","GHA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5352630615234","85.6186981201172","85.9357681274414","82.4705963134766","82.8278198242188","84.0909118652344","77.7733688354492","61.9340782165527","69.869499206543","68.4355087280273","66.2332077026367","66.1869735717773","66.1869430541992","66.1661911010742","65.1599578857422","63.5060615539551","64.6570129394531","64.8807220458984","62.2180709838867","65.8270416259766","65.7964477539062","70.6055908203125","67.1164093017578","","","",
"Gibraltar","GIB","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7951812744141","98.8505706787109","100","","","","","","","100","99.3670883178711","","","","","","","82.5301208496094","100","","","100","","","","",
"Guinea","GIN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0733871459961","74.3806304931641","","87.8961486816406","","76.6367416381836","83.6983184814453","81.4454727172852","87.0942077636719","79.7804107666016","87.7783966064453","86.0166625976562","88.1373519897461","85.3183670043945","85.3119735717773","68.5021362304688","81.9584579467773","","","",
"Gambia, The","GMB","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7165832519531","","","","","","","","","","","89.30419921875","68.2692337036133","86.7689361572266","91.4148712158203","86.8400955200195","","89.0753555297852","100","89.6334762573242","90.2506942749023","90.6693344116211","","","",
"Guinea-Bissau","GNB","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3802604675293","","","","","","","","","","58.7179489135742","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.918758392334","38.5088386535645","42.9464302062988","52.2435913085938","","","","40.5602188110352","","","","","","","","","",
"Greece","GRC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5507507324219","71.698112487793","","68.4515228271484","","76.1120300292969","","69.4485778808594","74.2980575561523","68.0241317749023","","60.0313491821289","","55.4597702026367","60.9308891296387","64.7151870727539","64.2011795043945","66.2686614990234","64.4376907348633","","","65.9932632446289","62.8458518981934","","",
"Greenland","GRL","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7000885009766","51.418041229248","53.037899017334","","57.4722213745117","","58.0394287109375","","57.7060012817383","59.2301406860352","64.4706573486328","66.9562835693359","68.7889099121094","70.5426406860352","77.7503814697266","78.5801315307617","77.8443145751953","79.6879577636719","79.9078903198242","78.2523193359375","76.5503845214844","70.2781829833984","","","67.5026321411133","",
"High income","HIC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7590866088867","95.3295516967773","95.8370666503906","96.7413635253906","97.0985565185547","95.9451904296875","97.2094116210938","97.2761306762695","97.163330078125","97.5346069335938","97.9241104125977","97.3290863037109","96.64404296875","96.2981185913086","96.8150863647461","96.5268020629883","96.0566635131836","96.037483215332","95.9342422485352","96.0373916625977","96.1747283935547","94.3263778686523","94.0657501220703","93.3629608154297","92.3499221801758","",
"Hong Kong SAR, China","HKG","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6004486083984","86.0863037109375","87.368766784668","89.1024627685547","90.6115798950195","91.1469421386719","92.0097579956055","93.2973098754883","95.1036376953125","94.8963012695312","95.42333984375","95.5603408813477","95.9476013183594","96.06298828125","96.0969772338867","96.3690338134766","96.7515716552734","96.5615615844727","96.9050827026367","97.1614685058594","96.8488998413086","96.3876876831055","96.0151672363281","96.4067077636719","96.0439605712891","94.6036071777344","",
"Honduras","HND","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5148773193359","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0251235961914","","","81.4377670288086","80.6384963989258","80.1308822631836","79.2447891235352","78.8991165161133","77.1039581298828","77.0652236938477","73.2621307373047","72.5672607421875","72.3274383544922","71.9699096679688","70.9204177856445","70.8522186279297","70.3923110961914","73.6312026977539","73.8367309570312","73.2694320678711","72.3018188476562","73.3541564941406","69.1731796264648","63.4224700927734","",
"Croatia","HRV","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.111701965332","89.9399795532227","89.4862365722656","87.3458709716797","88.6614227294922","90.3856430053711","89.5428314208984","90.1284713745117","90.898567199707","90.1649627685547","","",
"IDA & IBRD total","IBT","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7209625244141","86.1504364013672","85.695426940918","83.8430862426758","84.97119140625","86.4439468383789","85.8404388427734","86.2257919311523","86.8426132202148","85.7204895019531","","",
"IDA total","IDA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5820465087891","79.8593826293945","75.685188293457","77.7671813964844","78.5936813354492","77.857780456543","78.6867599487305","79.1967697143555","77.289421081543","73.9817428588867","75.4794921875","71.939567565918","70.2598571777344","70.0738983154297","69.6608810424805","70.6285781860352","71.2581405639648","71.2205200195312","70.8097610473633","70.8282089233398","","","",
"IDA blend","IDB","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.072998046875","82.2940979003906","72.2778015136719","75.9305725097656","76.6516723632812","73.9356079101562","79.2186965942383","80.3732376098633","80.5211181640625","73.990348815918","80.4590530395508","68.2513885498047","67.3661575317383","68.3571624755859","68.1655426025391","67.3448181152344","68.6024475097656","69.5463104248047","69.7379837036133","","","","",
"Indonesia","IDN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2960319519043","",
"IDA only","IDX","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.37890625","79.0645904541016","79.0313415527344","78.2172393798828","77.9408416748047","78.94091796875","79.712646484375","79.8836364746094","78.427360534668","78.6105270385742","75.7201766967773","73.9773635864258","73.239990234375","73.9018096923828","71.7349395751953","70.9194869995117","70.3758697509766","72.2132797241211","72.5514984130859","72.0148773193359","71.3063735961914","72.2008285522461","68.6861419677734","","",
"Isle of Man","IMN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.5142440795898","","72.6572418212891","77.0960311889648","88.9542007446289","88.3112869262695","91.1814651489258","",
"Not classified","INX","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7817077636719","","","","","","","","","","","","100","100","100","100","100","","","","","","","",
"Iraq","IRQ","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","100","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4152374267578","93.9746398925781","96.6713562011719","95.4979858398438","100","100","100","100","99.5601806640625","96.6024627685547","",
"Jordan","JOR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","100","",
"Japan","JPN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","",
"Kenya","KEN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.944221496582","99.2104415893555","99.2364120483398","","98.5596694946289","98.2909317016602","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0051689147949","54.8176307678223","57.9583702087402","61.2585906982422","62.359619140625","64.3769378662109","65.7413787841797","68.4123458862305","69.6449508666992","71.9581832885742","92.1425170898438","93.0293197631836","92.7835083007812","97.2403869628906","95.4359588623047","96.0222625732422","96.4602584838867","96.3375244140625","96.7322845458984","96.5727767944336","95.9499969482422","",
"Cambodia","KHM","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","",
"Kiribati","KIR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0515518188477","84.6638717651367","90.4950485229492","85.9315567016602","","","","48.4555969238281","","51.5810279846191","","73.2710266113281","","","","90.0840301513672","90.8789367675781","92.675163269043","92.5278167724609","",
"St. Kitts and Nevis","KNA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9105415344238","53.4328384399414","55.9105415344238","54.9520797729492","56.9579315185547","","","","63.824291229248","64.3229217529297","64.6766204833984","65.7970962524414","65.7970962524414","69.252082824707","72.865852355957","72.0994491577148","","","61.8037147521973","","68.1933822631836","","","",
"Korea, Rep.","KOR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Kuwait","KWT","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","","","100","100","100","100","100","100","100","","79.9812774658203","80.0411987304688","79.6261825561523","82.199577331543","81.7309112548828","","","","","95.9305725097656","100","","","",
"Latin America & Caribbean (excluding high income)","LAC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4467086791992","82.0418090820312","82.4022903442383","83.0921630859375","83.2813262939453","83.4240264892578","83.5547332763672","84.4544982910156","85.2840576171875","85.8801498413086","82.326057434082","","",
"Lao PDR","LAO","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1867828369141","85.9635925292969","85.6399230957031","85.3179016113281","86.2636871337891","87.4721832275391","89.4393005371094","90.7184066772461","92.5207595825195","96.6061782836914","94.6701278686523","92.252311706543","90.1930389404297","97.6821365356445","97.770866394043","98.1006927490234","98.1328582763672","97.2196960449219","96.7127456665039","96.7111663818359","96.3694152832031","98.6121520996094","98.9222030639648","89.3627700805664","77.5401077270508","",
"Lebanon","LBN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1055202484131","34.5281715393066","40.4906311035156","",
"Liberia","LBR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7555618286133","","47.0610504150391","56.180980682373","","62.8252792358398","","75.2196807861328","62.8951759338379","53.3852386474609","","73.8675308227539","","","71.2704238891602","","72.233642578125","","",
"Libya","LBY","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7385330200195","","74.6808471679688","78.3902969360352","81.1279830932617","76.9055709838867","82.5265579223633","90.2612762451172","88.3615798950195","87.5273513793945","88.3995666503906","89.824951171875","","","","","","","89.405403137207","88.7096786499023","85.4682464599609","83.8955383300781","81.2917633056641","",
"Latin America & Caribbean","LCN","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1121292114258","83.8801803588867","84.2500228881836","85.0461196899414","85.2005386352539","85.3520126342773","85.5239715576172","86.3683624267578","87.0816116333008","87.494873046875","84.2083969116211","81.3251495361328","",
"Least developed countries: UN classification","LDC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8225402832031","77.5370635986328","79.4760589599609","78.5961074829102","77.2050323486328","77.8766479492188","74.7188034057617","72.5607528686523","72.0199127197266","71.4412002563477","70.2061386108398","69.3440170288086","69.5028991699219","71.9230422973633","72.6975479125977","72.4633636474609","71.8199234008789","73.1075668334961","","","",
"Low income","LIC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3391571044922","78.1781311035156","77.152961730957","72.829963684082","70.6175918579102","69.6365203857422","71.5325393676758","68.6236877441406","67.8997116088867","66.5229263305664","70.1428375244141","69.6100769042969","68.8063735961914","67.4109878540039","69.1918334960938","62.7103309631348","57.0404205322266","",
"Liechtenstein","LIE","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.8313369750977","84.606330871582","85.1316452026367","82.6666259765625","82.9609680175781","82.5978240966797","87.3254547119141","86.6037826538086","","",
"Lower middle income","LMC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7103500366211","96.0317230224609","96.628059387207","96.2207107543945","94.72265625","93.4229965209961","90.967658996582","86.7540893554688","85.4766311645508","79.1811294555664","78.4429931640625","77.9154510498047","73.5111999511719","75.8862533569336","79.075439453125","77.6662902832031","79.0818405151367","82.5130310058594","82.5058898925781","85.2359619140625","",
"Low & middle income","LMY","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4924392700195","85.9256210327148","85.4315414428711","83.5380477905273","84.6992111206055","86.1317672729492","85.5382995605469","86.0436172485352","86.6765823364258","85.5473403930664","","",
"Lesotho","LSO","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5307083129883","77.2753677368164","78.3209762573242","76.1294937133789","71.3256301879883","69.510627746582","68.7531509399414","71.1323776245117","73.6968765258789","","62.1164283752441","67.6613540649414","70.671257019043","71.0455780029297","75.2715835571289","78.6272201538086","81.7048110961914","87.4906463623047","","88.5814971923828","92.2785949707031","97.1090469360352","98.4817962646484","98.2955322265625","99.6100540161133","",
"Late-demographic dividend","LTE","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.3864974975586","95.1874008178711","96.0044479370117","96.1151580810547","96.0901184082031","95.6192779541016","94.8554611206055","94.4739837646484","93.1910171508789","91.8702163696289","90.4414367675781","92.0140609741211","","","","",
"Luxembourg","LUX","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","","","",
"Macao SAR, China","MAC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8684997558594","86.2490997314453","89.378059387207","91.5159912109375","92.3557968139648","92.6409912109375","92.7770004272461","91.30126953125","90.6030883789062","88.1587982177734","87.7697830200195","86.739128112793","87.79443359375","89.7196273803711","90.3682708740234","90.456428527832","96.6009521484375","97.8855667114258","98.2906036376953","98.6942291259766","99.0844421386719","99.0816802978516","99.2592620849609","99.2400512695312","99.261833190918","",
"St. Martin (French part)","MAF","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Monaco","MCO","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4676284790039","73.1884078979492","71.9178085327148","73.0496520996094","76.7123336791992","",
"Moldova","MDA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","",
"Madagascar","MDG","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5453701019287","22.6151103973389","19.8551502227783","18.012866973877","17.79518699646","17.901683807373","18.1897506713867","18.9116706848145","","","","","",
"Maldives","MDV","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5229415893555","64.5054931640625","65.6457366943359","67.2054214477539","63.9213905334473","61.0703506469727","","66.2650604248047","66.6809387207031","64.9065780639648","67.0841522216797","73.0991897583008","77.0162811279297","79.6523971557617","75.7489852905273","89.0559768676758","85.4641723632812","82.043342590332","85.0703353881836","89.9489440917969","91.7334976196289","84.917854309082","","","84.917854309082","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5456237792969","99.0854110717773","99.5422515869141","99.3781967163086","96.8638763427734","94.7322235107422","93.7082901000977","94.6788101196289","96.0595626831055","94.65283203125","90.6520080566406","84.3796691894531","84.8429183959961","84.5214462280273","83.8291931152344","83.5875701904297","83.8202590942383","83.4408111572266","81.7777481079102","81.0437164306641","82.9083480834961","82.6659774780273","81.8326263427734","",
"Mexico","MEX","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9545822143555","85.5048599243164","86.4627304077148","87.5780487060547","88.2469177246094","89.0065612792969","90.0656509399414","91.4936218261719","92.0643768310547","","","",
"Marshall Islands","MHL","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1305389404297","51.0079193115234","","",
"Middle income","MIC","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4539794921875","87.1436614990234","86.7010498046875","84.803581237793","85.8247299194336","87.4540481567383","86.8697967529297","87.5332794189453","88.080192565918","87.4030609130859","","",
