"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Gabon","GAB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.8466491699219","","100","","","","","","","","","","","","","","","","55.3789443969727","","","","","",
"United Kingdom","GBR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9152526855469","","","","","","","","94.8766174316406","91.9111328125","","","","","","","","","","","","","","","",
"Ghana","GHA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0047378540039","60.4623107910156","59.3701515197754","56.6631317138672","52.1689414978027","57.6528091430664","48.9030113220215","61.1319694519043","44.5226898193359","39.5192604064941","38.0867309570312","41.5596313476562","41.5599403381348","44.1992111206055","46.0646514892578","45.5085601806641","48.3525505065918","50.2257690429688","50.6406097412109","56.5471000671387","58.3317718505859","64.6890411376953","64.1450500488281","","","",
"Gibraltar","GIB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","","","","","","","100","100","","","","","","","97.3684234619141","100","","","100","","","","",
"Guinea","GIN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0846862792969","65.4539413452148","","79.9481735229492","","61.8510055541992","79.0055923461914","71.5889663696289","68.5581130981445","72.9559707641602","70.5094604492188","70.6638107299805","71.6723937988281","67.9558410644531","69.5193939208984","82.3905868530273","62.8835639953613","","","",
"Gambia, The","GMB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.58837890625","","","","","","","","","","","89.9192581176758","61.409797668457","79.891960144043","90.2630920410156","85.3063507080078","","87.010383605957","100","86.8269958496094","85.9703369140625","85.4450836181641","","","",
"Guinea-Bissau","GNB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2842407226562","","","","","","","","","","33.4206085205078","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9707412719727","45.2901992797852","46.5440101623535","46.537841796875","","","","34.5706596374512","","","","","","","","","",
"Greece","GRC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","64.8351593017578","","66.4974594116211","","72.8260879516602","","69.5","71.0526275634766","71.8562927246094","","43.0188674926758","","46.9273681640625","70.4663162231445","59.119499206543","58.4269714355469","54.9382705688477","56.3758392333984","","","61.4379081726074","52.9069786071777","","",
"Greenland","GRL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9793510437012","51.5151481628418","53.2573318481445","","57.4912910461426","","51.8650093078613","","54.230770111084","53.2038803100586","57.9399108886719","59.179271697998","59.6234283447266","62.7408981323242","69.3827133178711","70.3896102905273","70.5426330566406","70.2970275878906","67.6399002075195","65.9523773193359","62.5","53.1190910339355","","","56.6399993896484","",
"High income","HIC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7901306152344","94.8169784545898","95.6031112670898","96.8544769287109","97.5753631591797","97.7938537597656","97.5960235595703","97.5059509277344","97.4079284667969","96.9809036254883","97.5578918457031","97.0974884033203","96.6521606445312","96.5778579711914","97.5896301269531","97.3309097290039","96.7679214477539","96.7490005493164","96.5961837768555","96.132438659668","96.2908782958984","95.3494033813477","94.9553909301758","94.3535308837891","91.9802093505859","",
"Hong Kong SAR, China","HKG","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9137573242188","87.4299392700195","88.1707992553711","90.4112091064453","90.6738510131836","91.1266632080078","91.2776031494141","92.6847534179688","93.8621292114258","93.3800506591797","94.0510482788086","93.5872497558594","94.3893737792969","94.8209609985352","94.7027893066406","94.7243194580078","95.2057495117188","94.8205718994141","95.5785293579102","95.9827575683594","95.5594177246094","94.6556930541992","94.5957717895508","95.3097915649414","94.4783477783203","92.8539962768555","",
"Honduras","HND","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3222198486328","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3479385375977","","","73.0868606567383","73.719352722168","73.3146820068359","73.9094314575195","73.0811920166016","71.4254684448242","71.0939331054688","67.8958892822266","66.8440933227539","67.1341018676758","67.8852386474609","67.5897674560547","69.0253372192383","68.826301574707","71.8423690795898","71.4505996704102","71.7702026367188","70.9340591430664","71.7592468261719","63.2507781982422","55.2999992370605","",
"Croatia","HRV","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9694519042969","87.0114669799805","85.7727584838867","82.2022476196289","84.4686737060547","87.4181823730469","86.3773193359375","87.6729125976562","90.3179473876953","90.1658782958984","","",
"IDA & IBRD total","IBT","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3043899536133","81.590950012207","81.0829772949219","78.3596496582031","80.19091796875","81.9791717529297","81.6406631469727","82.5384521484375","83.8586502075195","81.7318115234375","","",
"IDA total","IDA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6041564941406","72.8102035522461","69.0342788696289","70.1517181396484","71.1887283325195","71.5558929443359","71.9096374511719","72.4575271606445","71.6644973754883","70.0061187744141","72.386360168457","70.0176315307617","69.1525268554688","70.529182434082","69.99462890625","71.6179580688477","72.0184020996094","72.6872634887695","72.7673416137695","71.9864807128906","","","",
"IDA blend","IDB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3074264526367","80.4303817749023","67.9941864013672","69.3791122436523","70.2117462158203","69.2936630249023","74.2066802978516","75.833137512207","77.5062637329102","73.0185165405273","83.0671234130859","71.5310211181641","70.1091613769531","72.5441436767578","71.0189208984375","70.2451400756836","72.4368209838867","74.8931198120117","77.8526611328125","","","","",
"Indonesia","IDN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8069190979004","",
"IDA only","IDX","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2274017333984","69.2017669677734","69.1076202392578","68.9207763671875","69.5232009887695","70.5052490234375","71.6046981811523","72.457160949707","71.0452423095703","71.1430511474609","69.4179229736328","68.7934494018555","68.6945190429688","69.4133834838867","68.7745895385742","69.7606887817383","69.6130981445312","72.1190567016602","71.8657684326172","71.9326705932617","71.1025619506836","71.8136291503906","64.7833023071289","","",
"Isle of Man","IMN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1139526367188","","73.7007522583008","78.5594253540039","90.1999053955078","89.1417846679688","94.2544326782227","",
"Not classified","INX","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1440124511719","","","","","","","","","","","","100","100","100","100","100","","","","","","","",
"Iraq","IRQ","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","100","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6500396728516","88.610481262207","92.4757308959961","95.4743270874023","100","100","100","100","94.3800201416016","79.3103408813477","",
"Jordan","JOR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","100","",
"Japan","JPN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","",
"Kenya","KEN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5200805664062","98.4748229980469","98.661491394043","","98.8065032958984","98.5210876464844","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4288101196289","54.8037910461426","58.0310897827148","61.1940307617188","62.2727317810059","64.4670104980469","66.0146713256836","68.4491958618164","70.2875366210938","72.7848129272461","92.3076934814453","93.1034469604492","92.8286819458008","38.9502754211426","95.0495071411133","96.1661376953125","96.6216201782227","96.2546844482422","96.7213134765625","96.5079345703125","96.0486297607422","",
"Cambodia","KHM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","",
"Kiribati","KIR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.5325393676758","83.0769195556641","90.2985076904297","83.1932830810547","","","","49.2063484191895","","56.4814796447754","","70.247932434082","","","","91.2698364257812","90.6542129516602","94.5945892333984","89.3805313110352","",
"St. Kitts and Nevis","KNA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7619018554688","60.784309387207","54.5454483032227","55.5555610656738","66.6666717529297","","","","46.4285697937012","44.067798614502","56.1403503417969","55","55","60","61.7647094726562","70.9677429199219","","","62.8571434020996","","62.8571395874023","","","",
"Korea, Rep.","KOR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Kuwait","KWT","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","","","100","100","100","100","100","100","100","","55.2917518615723","55.4890213012695","52.668758392334","52.4376182556152","53.3060684204102","","","","","84.1355667114258","100","","","",
"Latin America & Caribbean (excluding high income)","LAC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1313934326172","73.0342712402344","73.8199005126953","74.067138671875","75.0159606933594","74.6125411987305","74.2491836547852","74.3966369628906","75.3679428100586","76.6919784545898","76.7739105224609","","",
"Lao PDR","LAO","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6000595092773","69.5824813842773","68.9307327270508","68.8908386230469","70.5389709472656","72.793830871582","78.3354873657227","81.4579010009766","87.1225662231445","97.1528778076172","89.2381591796875","98.699462890625","97.6128616333008","96.7788238525391","98.1946868896484","98.468879699707","98.7352066040039","97.7933578491211","97.3510284423828","97.3528900146484","97.5318984985352","99.1107482910156","99.3083114624023","90.1763076782227","51.5736045837402","",
"Lebanon","LBN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4061698913574","37.9641990661621","43.4971504211426","",
"Liberia","LBR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8099899291992","","39.1785697937012","46.5437812805176","","55.3234748840332","","35.8783187866211","55.3318939208984","46.007682800293","","69.3331604003906","","","65.4023818969727","","60.4806823730469","","",
"Libya","LBY","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4444427490234","","92.6380386352539","74.1258697509766","72.8476791381836","97.902099609375","79.5082015991211","72.7941207885742","82.539680480957","81.751823425293","75.7142868041992","74.2857131958008","","","","","","","76.073616027832","69.7183074951172","69.5652160644531","67.2839508056641","53.75","",
"Latin America & Caribbean","LCN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.3203506469727","73.7689208984375","74.4781188964844","74.706413269043","75.5167617797852","75.1463088989258","74.7963714599609","74.9158020019531","75.7147827148438","76.7491683959961","76.649040222168","74.1764907836914","",
"Least developed countries: UN classification","LDC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1860427856445","70.8799362182617","71.3042602539062","72.2858581542969","70.8883895874023","71.120849609375","69.2214202880859","68.126823425293","68.0258636474609","69.1199264526367","68.9062728881836","69.6357269287109","69.6900405883789","72.3099517822266","71.8972778320312","72.0254364013672","70.9852905273438","71.8422393798828","","","",
"Low income","LIC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.0499496459961","73.9486389160156","73.4271469116211","69.4735107421875","67.4759063720703","66.5966262817383","67.9917907714844","66.9697265625","67.8278427124023","67.1699371337891","71.1979598999023","70.2797088623047","70.3076095581055","68.7237777709961","70.0175018310547","59.2541885375977","49.8459587097168","",
"Liechtenstein","LIE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7415924072266","87.8758087158203","87.8803634643555","85.7928009033203","86.0033721923828","82.8490295410156","90.1874618530273","88.7380599975586","","",
"Lower middle income","LMC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.313850402832","80.6964874267578","81.6015319824219","81.2241821289062","80.6145706176758","80.5050811767578","80.1534194946289","78.3553924560547","79.8067016601562","74.5058364868164","75.361701965332","74.3410720825195","68.9599914550781","72.4673233032227","76.9708023071289","76.4056701660156","79.0869827270508","83.2853088378906","83.2308120727539","85.2644271850586","",
"Low & middle income","LMY","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.254150390625","81.5473403930664","81.0266265869141","78.2808609008789","80.1341323852539","81.9596633911133","81.6304473876953","82.527473449707","83.8630599975586","81.7305221557617","","",
"Lesotho","LSO","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0981597900391","61.7058792114258","60.8820190429688","58.62451171875","52.1918487548828","51.0745315551758","45.4832916259766","50.7719497680664","65.4795608520508","","42.6272506713867","49.1544532775879","52.647388458252","56.0854644775391","61.9978294372559","66.9488372802734","71.2841567993164","83.626823425293","","84.3312606811523","94.2992858886719","96.8737487792969","98.2476654052734","97.6662750244141","99.3421020507812","",
"Late-demographic dividend","LTE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8942565917969","85.2760696411133","86.5443420410156","87.5","83.7944717407227","85.365852355957","83.9662399291992","83.8174285888672","81.0218963623047","74.6323471069336","72.1830978393555","71.5254211425781","","","","",
"Luxembourg","LUX","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","","","",
"Macao SAR, China","MAC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9289283752441","63.4920616149902","70.3296737670898","74.7191009521484","74.4318237304688","76.9662933349609","75.4098434448242","72.4137878417969","76.0416717529297","73.3333282470703","73.3333282470703","70.5583801269531","72.1392974853516","76.7441864013672","73.3333282470703","73.5426025390625","93.6255035400391","96","97.7142868041992","97.7330017089844","98.1651382446289","98.0891723632812","98.3402481079102","98.6407775878906","98.6866836547852","",
"St. Martin (French part)","MAF","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Monaco","MCO","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8387107849121","81.5789489746094","77.7777786254883","66.6666717529297","78.9473724365234","",
"Moldova","MDA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","",
"Madagascar","MDG","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7928295135498","14.5462598800659","12.6463317871094","11.4039688110352","11.2481174468994","11.1074266433716","10.702712059021","11.1628065109253","","","","","",
"Maldives","MDV","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7692337036133","69.8619003295898","67.6767730712891","66.5319290161133","63.6577682495117","60.3617210388184","","60.4316482543945","69.7302703857422","68.2317733764648","70.080322265625","76.8488693237305","76.7950134277344","83.6244506835938","82.0320892333984","92.6253662109375","87.7990417480469","84.6746597290039","87.5444869995117","90.5731506347656","92.9104461669922","91.841682434082","","","91.841682434082","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6386413574219","91.6646194458008","92.7454986572266","93.6758117675781","91.8569488525391","90.2458572387695","89.3353576660156","87.6393127441406","86.5309219360352","87.0997467041016","86.434196472168","83.5308837890625","84.5271224975586","85.4800796508789","84.6580276489258","83.9277420043945","84.9817581176758","85.8754730224609","85.3230667114258","83.8409194946289","85.5697937011719","88.5470962524414","86.3609466552734","",
"Mexico","MEX","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9983673095703","79.7351608276367","80.4411773681641","81.9142837524414","82.8923721313477","84.5075988769531","85.4811019897461","87.5365600585938","88.3430786132812","","","",
"Marshall Islands","MHL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0075988769531","54.5979385375977","","",
"Middle income","MIC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1766891479492","83.7934036254883","83.1341781616211","80.1322937011719","81.7534027099609","84.2788009643555","83.8607330322266","85.2521362304688","86.6737365722656","86.4095306396484","","",
"North Macedonia","MKD","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3566818237305","47.9616088867188","","50.7932510375977","","","","","","","","","","","","38.963809967041","",
